날짜,체결가,전일비,등락률,거래량(천주),거래대금(백만)
2017-09-29,2394.47,21.33,0.9,181312.0,4523889.0
2017-09-28,2373.14,0.57,0.02,190736.0,4536118.0
2017-09-27,2372.57,1.75,-0.07,197422.0,4329844.0
2017-09-26,2374.32,6.08,-0.26,297258.0,5648192.0
2017-09-25,2380.4,8.31,-0.35,325051.0,4756942.0
2017-09-22,2388.71,17.79,-0.74,321157.0,6007316.0
2017-09-21,2406.5,5.7,-0.24,323029.0,5255344.0
2017-09-20,2412.2,3.85,-0.16,294688.0,5533487.0
2017-09-19,2416.05,2.16,-0.09,248446.0,5242241.0
2017-09-18,2418.21,32.14,1.35,267261.0,5129632.0
2017-09-15,2386.07,8.41,0.35,290977.0,6169399.0
2017-09-14,2377.66,17.48,0.74,283106.0,6382132.0
2017-09-13,2360.18,5.29,-0.22,315200.0,5885366.0
2017-09-12,2365.47,6.39,0.27,328353.0,4858629.0
2017-09-11,2359.08,15.36,0.66,238775.0,4830722.0
2017-09-08,2343.72,2.47,-0.11,210760.0,4494042.0
2017-09-07,2346.19,26.37,1.14,274281.0,4625003.0
2017-09-06,2319.82,6.8,-0.29,248852.0,5219225.0
2017-09-05,2326.62,3.03,-0.13,317086.0,4761011.0
2017-09-04,2329.65,28.04,-1.19,244705.0,4323320.0
2017-09-01,2357.69,5.5,-0.23,277015.0,4668562.0
2017-08-31,2363.19,9.1,-0.38,256744.0,5118788.0
2017-08-30,2372.29,7.55,0.32,302139.0,4508976.0
2017-08-29,2364.74,5.56,-0.23,215209.0,4292590.0
2017-08-28,2370.3,8.21,-0.35,224349.0,3938851.0
2017-08-25,2378.51,2.67,0.11,337558.0,4550255.0
2017-08-24,2375.84,9.44,0.4,290542.0,4586970.0
2017-08-23,2366.4,1.07,0.05,225089.0,3918332.0
2017-08-22,2365.33,10.33,0.44,245756.0,3827475.0
2017-08-21,2355.0,3.37,-0.14,204501.0,3753501.0
2017-08-18,2358.37,3.3,-0.14,195804.0,4052539.0
2017-08-17,2361.67,13.41,0.57,226209.0,4423177.0
2017-08-16,2348.26,14.04,0.6,265554.0,6083455.0
2017-08-14,2334.22,14.51,0.63,209149.0,4567658.0
2017-08-11,2319.71,39.76,-1.69,301884.0,6110194.0
2017-08-10,2359.47,8.92,-0.38,277743.0,6170553.0
2017-08-09,2368.39,26.34,-1.1,231141.0,4626754.0
2017-08-08,2394.73,4.02,-0.17,243521.0,4509317.0
2017-08-07,2398.75,3.3,0.14,240716.0,4347068.0
2017-08-04,2395.45,8.6,0.36,270613.0,4964700.0
2017-08-03,2386.85,40.78,-1.68,299959.0,6426455.0
2017-08-02,2427.63,4.67,0.19,258750.0,5245737.0
2017-08-01,2422.96,20.25,0.84,259277.0,5507918.0
2017-07-31,2402.71,1.72,0.07,273947.0,5573466.0
2017-07-28,2400.99,42.25,-1.73,310472.0,6880945.0
2017-07-27,2443.24,8.73,0.36,421732.0,5328785.0
2017-07-26,2434.51,5.39,-0.22,332744.0,6381831.0
2017-07-25,2439.9,11.63,-0.47,270546.0,5268495.0
2017-07-24,2451.53,1.47,0.06,230299.0,4552116.0
2017-07-21,2450.06,8.22,0.34,246051.0,5106113.0
2017-07-20,2441.84,11.9,0.49,246842.0,5273110.0
2017-07-19,2429.94,3.9,0.16,266820.0,5024489.0
2017-07-18,2426.04,0.94,0.04,255640.0,4599598.0
2017-07-17,2425.1,10.47,0.43,252165.0,4819688.0
2017-07-14,2414.63,5.14,0.21,227567.0,4923178.0
2017-07-13,2409.49,17.72,0.74,284880.0,6039044.0
2017-07-12,2391.77,4.23,-0.18,262780.0,4909110.0
2017-07-11,2396.0,13.9,0.58,280579.0,4828173.0
2017-07-10,2382.1,2.23,0.09,277355.0,4852245.0
2017-07-07,2379.87,7.94,-0.33,302786.0,4972053.0
2017-07-06,2387.81,0.54,-0.02,297829.0,4690617.0
2017-07-05,2388.35,7.83,0.33,329425.0,4653208.0
2017-07-04,2380.52,13.96,-0.58,380024.0,4753716.0
2017-07-03,2394.48,2.69,0.11,298367.0,4723195.0
2017-06-30,2391.79,3.87,-0.16,332846.0,5006232.0
2017-06-29,2395.66,13.1,0.55,433953.0,5382031.0
2017-06-28,2382.56,9.39,-0.39,340622.0,5792102.0
2017-06-27,2391.95,3.29,0.14,289294.0,5288171.0
2017-06-26,2388.66,10.06,0.42,315035.0,5106047.0
2017-06-23,2378.6,8.23,0.35,247355.0,5316663.0
2017-06-22,2370.37,12.84,0.54,292215.0,6196227.0
2017-06-21,2357.53,11.7,-0.49,356210.0,6342246.0
2017-06-20,2369.23,1.67,-0.07,346162.0,6699487.0
2017-06-19,2370.9,9.07,0.38,288303.0,5350251.0
2017-06-16,2361.83,0.18,0.01,323929.0,5741387.0
2017-06-15,2361.65,10.99,-0.46,331182.0,5782641.0
2017-06-14,2372.64,2.06,-0.09,386990.0,6630738.0
2017-06-13,2374.7,16.83,0.71,316426.0,5566940.0
2017-06-12,2357.87,23.82,-1.0,324051.0,5706480.0
2017-06-09,2381.69,18.12,0.77,511622.0,7079217.0
2017-06-08,2363.57,3.43,0.15,406217.0,8230002.0
2017-06-07,2360.14,8.48,-0.36,370971.0,6019151.0
2017-06-05,2368.62,3.1,-0.13,322339.0,5108416.0
2017-06-02,2371.72,27.11,1.16,392800.0,6020076.0
2017-06-01,2344.61,2.77,-0.12,331956.0,5281412.0
2017-05-31,2347.38,3.7,0.16,547956.0,8074174.0
2017-05-30,2343.68,9.29,-0.39,504233.0,5562928.0
2017-05-29,2352.97,2.33,-0.1,311864.0,5529637.0
2017-05-26,2355.3,12.37,0.53,307992.0,5997826.0
2017-05-25,2342.93,25.59,1.1,365865.0,6202405.0
2017-05-24,2317.34,5.6,0.24,380458.0,5356389.0
2017-05-23,2311.74,7.71,0.33,336770.0,5523437.0
2017-05-22,2304.03,15.55,0.68,334555.0,5746823.0
2017-05-19,2288.48,1.66,0.07,415240.0,5781274.0
2017-05-18,2286.82,6.26,-0.27,374307.0,5830912.0
2017-05-17,2293.08,2.25,-0.1,390422.0,5619480.0
2017-05-16,2295.33,4.68,0.2,360348.0,6030190.0
2017-05-15,2290.65,4.63,0.2,248031.0,4584965.0
2017-05-12,2286.02,10.35,-0.45,329620.0,6322565.0
2017-05-11,2296.37,26.25,1.16,452586.0,7655819.0
2017-05-10,2270.12,22.64,-0.99,418074.0,9246965.0
2017-05-08,2292.76,51.52,2.3,277066.0,6515874.0
2017-05-04,2241.24,21.57,0.97,258349.0,4558852.0
2017-05-02,2219.67,14.23,0.65,290920.0,4729256.0
2017-04-28,2205.44,4.02,-0.18,263006.0,5642090.0
2017-04-27,2209.46,1.62,0.07,379656.0,6331458.0
2017-04-26,2207.84,10.99,0.5,392619.0,5233091.0
2017-04-25,2196.85,23.11,1.06,271584.0,4773486.0
2017-04-24,2173.74,8.7,0.4,367783.0,4199089.0
2017-04-21,2165.04,15.89,0.74,274594.0,4625884.0
2017-04-20,2149.15,10.75,0.5,262011.0,4913095.0
2017-04-19,2138.4,10.06,-0.47,337707.0,4712842.0
2017-04-18,2148.46,2.7,0.13,285827.0,3825984.0
2017-04-17,2145.76,10.88,0.51,255697.0,3627597.0
2017-04-14,2134.88,13.73,-0.64,343005.0,3316400.0
2017-04-13,2148.61,19.7,0.93,331367.0,4235180.0
2017-04-12,2128.91,5.06,0.24,405118.0,3804167.0
2017-04-11,2123.85,9.47,-0.44,460270.0,4015334.0
2017-04-10,2133.32,18.41,-0.86,498228.0,3905851.0
2017-04-07,2151.73,1.02,-0.05,389539.0,3844501.0
2017-04-06,2152.75,8.1,-0.37,492446.0,4053597.0
2017-04-05,2160.85,0.25,-0.01,565731.0,4756025.0
2017-04-04,2161.1,6.41,-0.3,517381.0,4458294.0
2017-04-03,2167.51,7.28,0.34,394348.0,3912969.0
2017-03-31,2160.23,4.41,-0.2,430109.0,4287424.0
2017-03-30,2164.64,2.34,-0.11,633510.0,4307152.0
2017-03-29,2166.98,3.67,0.17,621450.0,5020911.0
2017-03-28,2163.31,7.65,0.35,386739.0,4940624.0
2017-03-27,2155.66,13.29,-0.61,390904.0,5023054.0
2017-03-24,2168.95,3.77,-0.17,354061.0,5045821.0
2017-03-23,2172.72,4.42,0.2,352469.0,5020761.0
2017-03-22,2168.3,10.08,-0.46,388457.0,5455896.0
2017-03-21,2178.38,21.37,0.99,299277.0,5387142.0
2017-03-20,2157.01,7.57,-0.35,261686.0,4015840.0
2017-03-17,2164.58,14.5,0.67,297146.0,4830318.0
2017-03-16,2150.08,17.08,0.8,396164.0,5000275.0
2017-03-15,2133.0,0.78,-0.04,370081.0,4809634.0
2017-03-14,2133.78,16.19,0.76,361846.0,5223872.0
2017-03-13,2117.59,20.24,0.97,377697.0,4567987.0
2017-03-10,2097.35,6.29,0.3,495183.0,5472091.0
2017-03-09,2091.06,4.35,-0.21,400093.0,4871564.0
2017-03-08,2095.41,1.36,0.06,375183.0,4378207.0
2017-03-07,2094.05,12.69,0.61,273759.0,3882570.0
2017-03-06,2081.36,2.61,0.13,392183.0,4562473.0
2017-03-03,2078.75,23.9,-1.14,407598.0,4968494.0
2017-03-02,2102.65,11.01,0.53,421598.0,6017445.0
2017-02-28,2091.64,6.12,0.29,384438.0,4931259.0
2017-02-27,2085.52,8.6,-0.41,333526.0,4081679.0
2017-02-24,2094.12,13.51,-0.64,370839.0,4872505.0
2017-02-23,2107.63,1.02,0.05,417235.0,4470385.0
2017-02-22,2106.61,3.68,0.17,305328.0,3947747.0
2017-02-21,2102.93,18.54,0.89,287202.0,3844521.0
2017-02-20,2084.39,3.81,0.18,294640.0,3267340.0
2017-02-17,2080.58,1.26,-0.06,295874.0,4265565.0
2017-02-16,2081.84,2.02,-0.1,324115.0,4235001.0
2017-02-15,2083.86,9.29,0.45,332389.0,4631680.0
2017-02-14,2074.57,4.08,-0.2,327489.0,4380800.0
2017-02-13,2078.65,3.57,0.17,284956.0,3896740.0
2017-02-10,2075.08,9.2,0.45,309483.0,4761254.0
2017-02-09,2065.88,0.8,0.04,231288.0,4158182.0
2017-02-08,2065.08,10.13,-0.49,263306.0,4224494.0
2017-02-07,2075.21,2.45,-0.12,268792.0,4018210.0
2017-02-06,2077.66,4.5,0.22,311928.0,3819890.0
2017-02-03,2073.16,2.15,0.1,386038.0,4647055.0
2017-02-02,2071.01,9.47,-0.46,818230.0,5474217.0
2017-02-01,2080.48,12.91,0.62,440567.0,4362694.0
2017-01-31,2067.57,16.02,-0.77,279805.0,4322656.0
2017-01-26,2083.59,16.65,0.81,254645.0,4260535.0
2017-01-25,2066.94,1.18,0.06,305680.0,4084440.0
2017-01-24,2065.76,0.23,-0.01,308372.0,3603481.0
2017-01-23,2065.99,0.38,0.02,439855.0,3662759.0
2017-01-20,2065.61,7.18,-0.35,386847.0,3981141.0
2017-01-19,2072.79,2.25,0.11,410367.0,4031275.0
2017-01-18,2070.54,1.33,-0.06,523982.0,3950775.0
2017-01-17,2071.87,7.7,0.37,593844.0,4106414.0
2017-01-16,2064.17,12.62,-0.61,676221.0,4652456.0
2017-01-13,2076.79,10.35,-0.5,512708.0,4647376.0
2017-01-12,2087.14,11.97,0.58,546476.0,4646647.0
2017-01-11,2075.17,30.05,1.47,331101.0,4420141.0
2017-01-10,2045.12,3.66,-0.18,506197.0,3789370.0
2017-01-09,2048.78,0.34,-0.02,394578.0,3788135.0
2017-01-06,2049.12,7.17,0.35,447985.0,3362874.0
2017-01-05,2041.95,3.69,-0.18,525273.0,3995652.0
2017-01-04,2045.64,1.67,0.08,368593.0,4009071.0
2017-01-03,2043.97,17.81,0.88,265555.0,3696146.0
2017-01-02,2026.16,0.3,-0.01,227408.0,2597539.0
2016-12-29,2026.46,1.97,0.1,261241.0,2947684.0
2016-12-28,2024.49,17.68,-0.87,352646.0,3017913.0
2016-12-27,2042.17,4.42,0.22,376778.0,3008047.0
2016-12-26,2037.75,1.85,0.09,357140.0,2980429.0
2016-12-23,2035.9,0.17,0.01,300032.0,3091301.0
2016-12-22,2035.73,2.23,-0.11,269575.0,3140021.0
2016-12-21,2037.96,3.98,-0.19,277953.0,3334326.0
2016-12-20,2041.94,3.55,0.17,309417.0,3044718.0
2016-12-19,2038.39,3.85,-0.19,246904.0,2932568.0
2016-12-16,2042.24,5.59,0.27,266986.0,3771592.0
2016-12-15,2036.65,0.22,-0.01,293941.0,3223638.0
2016-12-14,2036.87,0.89,0.04,372222.0,3275418.0
2016-12-13,2035.98,8.74,0.43,377722.0,4126128.0
2016-12-12,2027.24,2.55,0.13,286906.0,3640195.0
2016-12-09,2024.69,6.38,-0.31,219616.0,3683203.0
2016-12-08,2031.07,39.18,1.97,232345.0,4895904.0
2016-12-07,1991.89,2.03,0.1,201916.0,3614784.0
2016-12-06,1989.86,26.5,1.35,209806.0,3694643.0
2016-12-05,1963.36,7.25,-0.37,234506.0,3006753.0
2016-12-02,1970.61,13.14,-0.66,238410.0,3539974.0
2016-12-01,1983.75,0.27,0.01,214227.0,3888106.0
2016-11-30,1983.48,5.09,0.26,229291.0,5339840.0
2016-11-29,1978.39,0.26,0.01,210141.0,4037406.0
2016-11-28,1978.13,3.67,0.19,210883.0,3034895.0
2016-11-25,1974.46,3.2,0.16,198199.0,2753507.0
2016-11-24,1971.26,16.69,-0.84,232408.0,3447490.0
2016-11-23,1987.95,4.48,0.23,298705.0,4196236.0
2016-11-22,1983.47,17.42,0.89,220553.0,3497323.0
2016-11-21,1966.05,8.53,-0.43,220986.0,3401638.0
2016-11-18,1974.58,5.97,-0.3,294840.0,4577252.0
2016-11-17,1980.55,0.9,0.05,267152.0,3483176.0
2016-11-16,1979.65,12.12,0.62,299030.0,4486550.0
2016-11-15,1967.53,6.87,-0.35,371334.0,5015239.0
2016-11-14,1974.4,10.03,-0.51,344780.0,4985505.0
2016-11-11,1984.43,18.17,-0.91,379565.0,6645343.0
2016-11-10,2002.6,44.22,2.26,427516.0,6952616.0
2016-11-09,1958.38,45.0,-2.25,703003.0,7350082.0
2016-11-08,2003.38,5.8,0.29,235887.0,3152891.0
2016-11-07,1997.58,15.56,0.79,206787.0,3042184.0
2016-11-04,1982.02,1.78,-0.09,224198.0,3004205.0
2016-11-03,1983.8,4.86,0.25,267950.0,3673785.0
2016-11-02,1978.94,28.45,-1.42,328774.0,4303689.0
2016-11-01,2007.39,0.8,-0.04,317929.0,4205084.0
2016-10-31,2008.19,11.23,-0.56,395671.0,4273912.0
2016-10-28,2019.42,4.7,-0.23,263669.0,3879857.0
2016-10-27,2024.12,10.23,0.51,280449.0,4492186.0
2016-10-26,2013.89,23.28,-1.14,388265.0,4563523.0
2016-10-25,2037.17,10.57,-0.52,294187.0,4828146.0
2016-10-24,2047.74,14.74,0.73,247963.0,3441704.0
2016-10-21,2033.0,7.6,-0.37,257354.0,3424245.0
2016-10-20,2040.6,0.34,-0.02,265559.0,3587673.0
2016-10-19,2040.94,0.51,0.02,317776.0,4017360.0
2016-10-18,2040.43,12.82,0.63,300936.0,3805655.0
2016-10-17,2027.61,4.95,0.24,330453.0,3687680.0
2016-10-14,2022.66,7.22,0.36,453061.0,4103564.0
2016-10-13,2015.44,18.29,-0.9,430243.0,4333287.0
2016-10-12,2033.73,1.8,0.09,292454.0,4683797.0
2016-10-11,2031.93,24.89,-1.21,338817.0,5117734.0
2016-10-10,2056.82,3.02,0.15,309318.0,4563231.0
2016-10-07,2053.8,11.5,-0.56,417855.0,5143106.0
2016-10-06,2065.3,12.3,0.6,332833.0,5235955.0
2016-10-05,2053.0,1.86,-0.09,288992.0,4220613.0
2016-10-04,2054.86,11.23,0.55,314797.0,4835443.0
2016-09-30,2043.63,25.09,-1.21,317203.0,5602833.0
2016-09-29,2068.72,15.66,0.76,411446.0,4433978.0
2016-09-28,2053.06,9.76,-0.47,539365.0,3949322.0
2016-09-27,2062.82,15.71,0.77,656663.0,4621212.0
2016-09-26,2047.11,6.96,-0.34,355523.0,3602528.0
2016-09-23,2054.07,4.37,0.21,488200.0,4428252.0
2016-09-22,2049.7,13.71,0.67,437636.0,4161116.0
2016-09-21,2035.99,10.28,0.51,519245.0,4065099.0
2016-09-20,2025.71,9.93,0.49,358206.0,4117094.0
2016-09-19,2015.78,16.42,0.82,427973.0,4820774.0
2016-09-13,1999.36,7.88,0.4,432413.0,5076199.0
2016-09-12,1991.48,46.39,-2.28,418699.0,4758376.0
2016-09-09,2037.87,25.86,-1.25,386716.0,4160473.0
2016-09-08,2063.73,1.85,0.09,650592.0,5576497.0
2016-09-07,2061.88,4.65,-0.23,678000.0,4985771.0
2016-09-06,2066.53,6.45,0.31,456482.0,4033218.0
2016-09-05,2060.08,21.77,1.07,567825.0,4086252.0
2016-09-02,2038.31,5.59,0.28,340277.0,3883320.0
2016-09-01,2032.72,1.93,-0.09,297416.0,4310587.0
2016-08-31,2034.65,5.09,-0.25,396124.0,5392626.0
2016-08-30,2039.74,7.39,0.36,374882.0,3766637.0
2016-08-29,2032.35,5.15,-0.25,314352.0,3800430.0
2016-08-26,2037.5,5.42,-0.27,268858.0,3693648.0
2016-08-25,2042.92,0.84,-0.04,274621.0,4117989.0
2016-08-24,2043.76,6.17,-0.3,280202.0,4029703.0
2016-08-23,2049.93,7.77,0.38,355698.0,4351053.0
2016-08-22,2042.16,14.08,-0.68,339734.0,4029099.0
2016-08-19,2056.24,0.77,0.04,385321.0,4862655.0
2016-08-18,2055.47,11.72,0.57,348971.0,4592124.0
2016-08-17,2043.75,4.01,-0.2,387570.0,4305865.0
2016-08-16,2047.76,2.71,-0.13,370711.0,4437026.0
2016-08-12,2050.47,1.67,0.08,372624.0,4537319.0
2016-08-11,2048.8,4.16,0.2,342509.0,4425839.0
2016-08-10,2044.64,0.86,0.04,327806.0,4536808.0
2016-08-09,2043.78,12.66,0.62,433443.0,4099933.0
2016-08-08,2031.12,13.18,0.65,266150.0,4091338.0
2016-08-05,2017.94,17.91,0.9,286194.0,4111197.0
2016-08-04,2000.03,5.24,0.26,322826.0,3586868.0
2016-08-03,1994.79,24.24,-1.2,476052.0,4243777.0
2016-08-02,2019.03,10.58,-0.52,406730.0,4276282.0
2016-08-01,2029.61,13.42,0.67,342283.0,4659753.0
2016-07-29,2016.19,4.91,-0.24,361381.0,4967044.0
2016-07-28,2021.1,3.95,-0.2,347037.0,4255323.0
2016-07-27,2025.05,2.29,-0.11,402253.0,4433731.0
2016-07-26,2027.34,15.02,0.75,332206.0,3926364.0
2016-07-25,2012.32,1.98,0.1,346734.0,4001396.0
2016-07-22,2010.34,1.88,-0.09,316365.0,3686869.0
2016-07-21,2012.22,3.24,-0.16,387481.0,3847464.0
2016-07-20,2015.46,1.43,-0.07,309989.0,3438452.0
2016-07-19,2016.89,4.22,-0.21,377425.0,3693836.0
2016-07-18,2021.11,3.85,0.19,376256.0,3489650.0
2016-07-15,2017.26,8.49,0.42,473600.0,4557938.0
2016-07-14,2008.77,3.22,0.16,334351.0,4208693.0
2016-07-13,2005.55,14.32,0.72,353365.0,4655778.0
2016-07-12,1991.23,2.69,0.14,427454.0,4404322.0
2016-07-11,1988.54,25.44,1.3,332552.0,4239228.0
2016-07-08,1963.1,10.98,-0.56,345926.0,4066529.0
2016-07-07,1974.08,20.96,1.07,374574.0,3866686.0
2016-07-06,1953.12,36.73,-1.85,451690.0,4683910.0
2016-07-05,1989.85,5.45,-0.27,398730.0,3872453.0
2016-07-04,1995.3,7.98,0.4,462342.0,4047771.0
2016-07-01,1987.32,16.97,0.86,442076.0,4280276.0
2016-06-30,1970.35,13.99,0.72,349862.0,5326567.0
2016-06-29,1956.36,20.14,1.04,446686.0,4757342.0
2016-06-28,1936.22,9.37,0.49,368239.0,4360447.0
2016-06-27,1926.85,1.61,0.08,389617.0,5095563.0
2016-06-24,1925.24,61.47,-3.09,726661.0,8541520.0
2016-06-23,1986.71,5.87,-0.29,449586.0,4155747.0
2016-06-22,1992.58,9.88,0.5,401930.0,3945907.0
2016-06-21,1982.7,1.58,0.08,548571.0,4426426.0
2016-06-20,1981.12,27.72,1.42,385489.0,3908118.0
2016-06-17,1953.4,1.41,0.07,478811.0,4420744.0
2016-06-16,1951.99,16.84,-0.86,432990.0,4386606.0
2016-06-15,1968.83,3.2,-0.16,371503.0,4491931.0
2016-06-14,1972.03,7.03,-0.36,434390.0,4919384.0
2016-06-13,1979.06,38.57,-1.91,437223.0,4530726.0
2016-06-10,2017.63,6.54,-0.32,399304.0,4711178.0
2016-06-09,2024.17,2.91,-0.14,591484.0,7585446.0
2016-06-08,2027.08,15.45,0.77,490074.0,5705455.0
2016-06-07,2011.63,25.79,1.3,472781.0,5459279.0
2016-06-03,1985.84,0.73,0.04,514910.0,5150261.0
2016-06-02,1985.11,2.39,0.12,461076.0,5143907.0
2016-06-01,1982.72,0.68,-0.03,496335.0,5314023.0
2016-05-31,1983.4,16.27,0.83,647543.0,8425308.0
2016-05-30,1967.13,2.04,-0.1,541202.0,4532734.0
2016-05-27,1969.17,12.11,0.62,517989.0,4814077.0
2016-05-26,1957.06,3.45,-0.18,551033.0,4991688.0
2016-05-25,1960.51,22.83,1.18,650749.0,5410461.0
2016-05-24,1937.68,17.57,-0.9,511809.0,4905045.0
2016-05-23,1955.25,7.58,0.39,393845.0,4011176.0
2016-05-20,1947.67,0.89,0.05,383159.0,4399090.0
2016-05-19,1946.78,9.95,-0.51,500755.0,5225527.0
2016-05-18,1956.73,11.33,-0.58,688631.0,6511596.0
2016-05-17,1968.06,0.15,0.01,590808.0,5414916.0
2016-05-16,1967.91,0.92,0.05,520295.0,4797446.0
2016-05-13,1966.99,10.5,-0.53,500776.0,4495599.0
2016-05-12,1977.49,2.61,-0.13,445986.0,4038195.0
2016-05-11,1980.1,2.4,-0.12,393495.0,4363815.0
2016-05-10,1982.5,14.69,0.75,364980.0,4773150.0
2016-05-09,1967.81,8.9,-0.45,338214.0,5179317.0
2016-05-04,1976.71,9.7,-0.49,348731.0,4926327.0
2016-05-03,1986.41,8.26,0.42,306496.0,3729473.0
2016-05-02,1978.15,16.0,-0.8,324975.0,3849348.0
2016-04-29,1994.15,6.78,-0.34,393295.0,4899464.0
2016-04-28,2000.93,14.47,-0.72,336073.0,5240945.0
2016-04-27,2015.4,4.23,-0.21,407874.0,5312008.0
2016-04-26,2019.63,5.08,0.25,502391.0,5110466.0
2016-04-25,2014.55,0.94,-0.05,392813.0,4310191.0
2016-04-22,2015.49,6.61,-0.33,475058.0,4149096.0
2016-04-21,2022.1,16.27,0.81,387844.0,4714212.0
2016-04-20,2005.83,5.53,-0.27,419041.0,4528325.0
2016-04-19,2011.36,2.26,0.11,397413.0,4392297.0
2016-04-18,2009.1,5.61,-0.28,334757.0,4247470.0
2016-04-15,2014.71,1.22,-0.06,313110.0,4428494.0
2016-04-14,2015.93,34.61,1.75,456829.0,6285943.0
2016-04-12,1981.32,10.95,0.56,372146.0,3861385.0
2016-04-11,1970.37,1.68,-0.09,370220.0,3801200.0
2016-04-08,1972.05,1.84,-0.09,394571.0,4332858.0
2016-04-07,1973.89,2.57,0.13,427063.0,4578002.0
2016-04-06,1971.32,8.58,0.44,318532.0,4299791.0
2016-04-05,1962.74,16.23,-0.82,359996.0,3992300.0
2016-04-04,1978.97,5.4,0.27,359061.0,4192246.0
2016-04-01,1973.57,22.28,-1.12,378202.0,4777024.0
2016-03-31,1995.85,6.29,-0.31,322879.0,4840902.0
2016-03-30,2002.14,7.23,0.36,347263.0,4517708.0
2016-03-29,1994.91,12.37,0.62,377908.0,3991750.0
2016-03-28,1982.54,1.27,-0.06,405980.0,3365429.0
2016-03-25,1983.81,2.16,-0.11,457306.0,3751912.0
2016-03-24,1985.97,9.15,-0.46,336185.0,3777427.0
2016-03-23,1995.12,1.69,-0.08,363163.0,3929377.0
2016-03-22,1996.81,7.05,0.35,379381.0,4416765.0
2016-03-21,1989.76,2.36,-0.12,320666.0,4012257.0
2016-03-18,1992.12,4.13,0.21,380108.0,4659018.0
2016-03-17,1987.99,13.09,0.66,282237.0,4668378.0
2016-03-16,1974.9,4.93,0.25,289945.0,4055964.0
2016-03-15,1969.97,2.3,-0.12,260916.0,3764672.0
2016-03-14,1972.27,0.86,0.04,353027.0,4167785.0
2016-03-11,1971.41,2.08,0.11,299293.0,4116595.0
2016-03-10,1969.33,16.38,0.84,346406.0,5055951.0
2016-03-09,1952.95,6.83,0.35,345920.0,4212533.0
2016-03-08,1946.12,11.75,-0.6,354037.0,4844001.0
2016-03-07,1957.87,2.24,0.11,340260.0,4611978.0
2016-03-04,1955.63,2.54,-0.13,312175.0,4491198.0
2016-03-03,1958.17,10.75,0.55,417546.0,4903735.0
2016-03-02,1947.42,30.76,1.6,316865.0,5110434.0
2016-02-29,1916.66,3.5,-0.18,271547.0,4534806.0
2016-02-26,1920.16,1.59,0.08,268811.0,3964062.0
2016-02-25,1918.57,6.04,0.32,297760.0,3881831.0
2016-02-24,1912.53,1.69,-0.09,277072.0,3516031.0
2016-02-23,1914.22,2.14,-0.11,323952.0,3948979.0
2016-02-22,1916.36,0.12,0.01,261987.0,3404998.0
2016-02-19,1916.24,7.4,0.39,307221.0,3825333.0
2016-02-18,1908.84,24.9,1.32,327418.0,4646452.0
2016-02-17,1883.94,4.36,-0.23,333899.0,5061065.0
2016-02-16,1888.3,26.1,1.4,381620.0,4196969.0
2016-02-15,1862.2,26.92,1.47,281431.0,4413358.0
2016-02-12,1835.28,26.26,-1.41,465667.0,6236294.0
2016-02-11,1861.54,56.25,-2.93,381071.0,4635376.0
2016-02-05,1917.79,1.53,0.08,290560.0,4245650.0
2016-02-04,1916.26,25.59,1.35,358802.0,5131794.0
2016-02-03,1890.67,15.93,-0.84,403016.0,4739686.0
2016-02-02,1906.6,18.22,-0.95,407067.0,4552972.0
2016-02-01,1924.82,12.76,0.67,435759.0,5062947.0
2016-01-29,1912.06,5.12,0.27,379159.0,5966488.0
2016-01-28,1906.94,9.07,0.48,306801.0,4609354.0
2016-01-27,1897.87,26.18,1.4,345542.0,4999182.0
2016-01-26,1871.69,21.74,-1.15,295266.0,4409881.0
2016-01-25,1893.43,14.0,0.74,311413.0,4004975.0
2016-01-22,1879.43,38.9,2.11,400293.0,4344515.0
2016-01-21,1840.53,4.92,-0.27,424485.0,4729614.0
2016-01-20,1845.45,44.19,-2.34,400261.0,5240327.0
2016-01-19,1889.64,11.19,0.6,329977.0,4441550.0
2016-01-18,1878.45,0.42,-0.02,273261.0,4056222.0
2016-01-15,1878.87,21.14,-1.11,303991.0,4391132.0
2016-01-14,1900.01,16.27,-0.85,305931.0,4264454.0
2016-01-13,1916.28,25.42,1.34,261810.0,3882822.0
2016-01-12,1890.86,3.98,-0.21,290808.0,3787415.0
2016-01-11,1894.84,22.78,-1.19,319556.0,4145526.0
2016-01-08,1917.62,13.29,0.7,400556.0,4995379.0
2016-01-07,1904.33,21.1,-1.1,388136.0,4907247.0
2016-01-06,1925.43,5.1,-0.26,585978.0,5917977.0
2016-01-05,1930.53,11.77,0.61,440914.0,4097962.0
2016-01-04,1918.76,42.55,-2.17,355001.0,3917340.0
2015-12-30,1961.31,5.0,-0.25,300574.0,3670486.0
2015-12-29,1966.31,2.25,0.11,395493.0,3757607.0
2015-12-28,1964.06,26.59,-1.34,389692.0,3753973.0
2015-12-24,1990.65,8.57,-0.43,497593.0,3551535.0
2015-12-23,1999.22,6.66,0.33,487032.0,3918294.0
2015-12-22,1992.56,11.37,0.57,569183.0,4119722.0
2015-12-21,1981.19,5.87,0.3,532535.0,3534909.0
2015-12-18,1975.32,2.64,-0.13,665731.0,4021859.0
2015-12-17,1977.96,8.56,0.43,374572.0,3850731.0
2015-12-16,1969.4,36.43,1.88,467637.0,4207020.0
2015-12-15,1932.97,5.15,0.27,427891.0,3593520.0
2015-12-14,1927.82,20.8,-1.07,425668.0,4022027.0
