날짜,체결가_KOSPI,전일비_KOSPI,등락률_KOSPI,거래량(천주)_KOSPI,거래대금(백만)_KOSPI,체결가_KOSDAQ,전일비_KOSDAQ,등락률_KOSDAQ,거래량(천주)_KOSDAQ,거래대금(백만)_KOSDAQ,체결가_KPI200,전일비_KPI200,등락률_KPI200,거래량(천주)_KPI200,거래대금(백만)_KPI200
1996.07.03,838.24,0.31,+0.04%,18451.0,332890.0,1005.3,0.36,+0.36%,115.0,1012.0,,,,,
1996.07.02,837.93,4.14,+0.50%,19605.0,365776.0,1001.7,0.17,+0.17%,143.0,1533.0,,,,,
1996.07.01,833.79,16.36,+2.00%,14250.0,253704.0,,,,,,,,,,
1996.06.29,817.43,6.1,-0.74%,10783.0,197948.0,,,,,,,,,,
1996.06.28,823.53,3.48,+0.42%,17377.0,320782.0,,,,,,,,,,
1996.06.27,820.05,3.58,-0.43%,21323.0,381923.0,,,,,,,,,,
1996.06.26,823.63,13.31,-1.59%,19220.0,374302.0,,,,,,,,,,
1996.06.25,836.94,5.54,-0.66%,17884.0,345087.0,,,,,,,,,,
1996.06.24,842.48,13.88,-1.62%,20251.0,436841.0,,,,,,,,,,
1996.06.22,856.36,7.91,-0.92%,14385.0,286492.0,,,,,,,,,,
1996.06.21,864.27,2.55,+0.30%,23841.0,517864.0,,,,,,,,,,
1996.06.20,861.72,7.84,-0.90%,21407.0,423562.0,,,,,,,,,,
1996.06.19,869.56,7.25,+0.84%,22263.0,443819.0,,,,,,,,,,
1996.06.18,862.31,5.88,+0.69%,19013.0,369075.0,,,,,,,,,,
1996.06.17,856.43,3.06,-0.36%,16245.0,324262.0,,,,,,,,,,
1996.06.15,859.49,3.04,-0.35%,13257.0,275783.0,,,,,,,,,,
1996.06.14,862.53,12.15,-1.39%,20012.0,440639.0,,,,,,,,,,
1996.06.13,874.68,1.37,+0.16%,22292.0,469728.0,,,,,,,,,,
1996.06.12,873.31,15.35,-1.73%,24717.0,565249.0,,,,,,,,,,
1996.06.11,888.66,3.51,-0.39%,25135.0,567159.0,,,,,,,,,,
1996.06.10,892.17,11.15,-1.23%,26016.0,670101.0,,,,,,,,,,
1996.06.08,903.32,4.51,-0.50%,16449.0,381334.0,,,,,,,,,,
1996.06.07,907.83,5.42,-0.59%,31622.0,722080.0,,,,,,,,,,
1996.06.05,913.25,3.82,+0.42%,29563.0,705296.0,,,,,,,,,,
1996.06.04,909.43,12.21,+1.36%,21779.0,460025.0,,,,,,,,,,
1996.06.03,897.22,10.76,-1.19%,21351.0,448125.0,,,,,,,,,,
1996.06.01,907.98,4.89,+0.54%,18063.0,387594.0,,,,,,,,,,
1996.05.31,903.09,4.53,+0.50%,25130.0,532152.0,,,,,,,,,,
1996.05.30,898.56,4.27,+0.48%,24081.0,504835.0,,,,,,,,,,
1996.05.29,894.29,11.92,-1.32%,29253.0,601681.0,,,,,,,,,,
1996.05.28,906.21,14.22,-1.54%,25963.0,592302.0,,,,,,,,,,
1996.05.27,920.43,8.67,+0.95%,28263.0,640489.0,,,,,,,,,,
1996.05.25,911.76,6.35,-0.69%,18922.0,508473.0,,,,,,,,,,
1996.05.23,918.11,5.89,-0.64%,39969.0,1025473.0,,,,,,,,,,
1996.05.22,924.0,4.12,+0.45%,29504.0,670921.0,,,,,,,,,,
1996.05.21,919.88,15.19,-1.62%,27816.0,663760.0,,,,,,,,,,
1996.05.20,935.07,6.27,+0.68%,24298.0,536679.0,,,,,,,,,,
1996.05.18,928.8,8.71,-0.93%,21506.0,478040.0,,,,,,,,,,
1996.05.17,937.51,3.45,-0.37%,33796.0,693836.0,,,,,,,,,,
1996.05.16,940.96,17.21,-1.80%,38680.0,713144.0,,,,,,,,,,
1996.05.15,958.17,5.94,-0.62%,41377.0,819640.0,,,,,,,,,,
1996.05.14,964.11,14.62,-1.49%,48760.0,954057.0,,,,,,,,,,
1996.05.13,978.73,8.09,+0.83%,56258.0,1112427.0,,,,,,,,,,
1996.05.11,970.64,4.81,+0.50%,34592.0,709555.0,,,,,,,,,,
1996.05.10,965.83,6.69,+0.70%,48017.0,1004398.0,,,,,,,,,,
1996.05.09,959.14,17.61,-1.80%,49126.0,1022068.0,,,,,,,,,,
1996.05.08,976.75,10.09,-1.02%,67951.0,1444506.0,,,,,,,,,,
1996.05.07,986.84,12.74,+1.31%,63599.0,1359928.0,,,,,,,,,,
1996.05.06,974.1,9.45,+0.98%,54855.0,1066653.0,,,,,,,,,,
1996.05.04,964.65,1.02,-0.11%,34180.0,656671.0,,,,,,,,,,
1996.05.03,965.67,4.15,+0.43%,45135.0,825516.0,,,,,,,,,,
1996.05.02,961.52,19.38,-1.98%,46820.0,888039.0,,,,,,,,,,
1996.04.30,980.9,4.13,-0.42%,68967.0,1239417.0,,,,,,,,,,
1996.04.29,985.03,16.58,+1.71%,58449.0,1098114.0,,,,,,,,,,
1996.04.27,968.45,3.88,+0.40%,29735.0,619221.0,,,,,,,,,,
1996.04.26,964.57,0.12,-0.01%,44154.0,967525.0,,,,,,,,,,
1996.04.25,964.69,8.08,+0.84%,57167.0,1198970.0,,,,,,,,,,
1996.04.24,956.61,16.06,+1.71%,46236.0,908914.0,,,,,,,,,,
1996.04.23,940.55,10.06,-1.06%,52688.0,936416.0,,,,,,,,,,
1996.04.22,950.61,8.92,+0.95%,57146.0,1012049.0,,,,,,,,,,
1996.04.20,941.69,6.68,-0.70%,42809.0,724289.0,,,,,,,,,,
1996.04.19,948.37,11.48,+1.23%,67135.0,1149148.0,,,,,,,,,,
1996.04.18,936.89,14.49,+1.57%,74038.0,1100182.0,,,,,,,,,,
1996.04.17,922.4,14.67,+1.62%,60188.0,880952.0,,,,,,,,,,
1996.04.16,907.73,0.36,-0.04%,46568.0,741084.0,,,,,,,,,,
1996.04.15,908.09,12.52,+1.40%,48113.0,715195.0,,,,,,,,,,
1996.04.13,895.57,5.75,+0.65%,28714.0,426838.0,,,,,,,,,,
1996.04.12,889.82,20.65,+2.38%,29548.0,467740.0,,,,,,,,,,
1996.04.10,869.17,0.65,-0.07%,31752.0,569916.0,,,,,,,,,,
1996.04.09,869.82,7.21,-0.82%,24221.0,426737.0,,,,,,,,,,
1996.04.08,877.03,0.17,+0.02%,25959.0,458290.0,,,,,,,,,,
1996.04.06,876.86,4.64,-0.53%,19695.0,322077.0,,,,,,,,,,
1996.04.04,881.5,3.25,-0.37%,28642.0,471717.0,,,,,,,,,,
1996.04.03,884.75,0.28,+0.03%,29380.0,475158.0,,,,,,,,,,
1996.04.02,884.47,6.0,+0.68%,37164.0,679611.0,,,,,,,,,,
1996.04.01,878.47,4.31,+0.49%,73968.0,1505293.0,,,,,,,,,,
1996.03.30,874.16,7.4,+0.85%,15145.0,270281.0,,,,,,,,,,
1996.03.29,866.76,10.2,+1.19%,16917.0,301380.0,,,,,,,,,,
1996.03.28,856.56,0.65,-0.08%,21360.0,371101.0,,,,,,,,,,
1996.03.27,857.21,1.86,-0.22%,18110.0,336474.0,,,,,,,,,,
1996.03.26,859.07,4.2,-0.49%,18915.0,339896.0,,,,,,,,,,
1996.03.25,863.27,5.49,-0.63%,19485.0,346860.0,,,,,,,,,,
1996.03.23,868.76,3.28,-0.38%,16530.0,305739.0,,,,,,,,,,
1996.03.22,872.04,3.84,+0.44%,23891.0,432565.0,,,,,,,,,,
1996.03.21,868.2,1.78,-0.20%,21792.0,409604.0,,,,,,,,,,
1996.03.20,869.98,9.85,+1.15%,24368.0,448414.0,,,,,,,,,,
1996.03.19,860.13,5.67,+0.66%,21121.0,355530.0,,,,,,,,,,
1996.03.18,854.46,2.12,-0.25%,20687.0,351786.0,,,,,,,,,,
1996.03.16,856.58,0.1,+0.01%,15599.0,255555.0,,,,,,,,,,
1996.03.15,856.48,12.05,+1.43%,25318.0,425587.0,,,,,,,,,,
1996.03.14,844.43,5.56,+0.66%,25526.0,431403.0,,,,,,,,,,
1996.03.13,838.87,5.55,-0.66%,20684.0,388526.0,,,,,,,,,,
1996.03.12,844.42,3.84,-0.45%,26183.0,501284.0,,,,,,,,,,
1996.03.11,848.26,15.37,-1.78%,18706.0,365547.0,,,,,,,,,,
1996.03.09,863.63,14.48,+1.71%,17004.0,353391.0,,,,,,,,,,
1996.03.08,849.15,6.93,+0.82%,17945.0,321841.0,,,,,,,,,,
1996.03.07,842.22,8.84,-1.04%,17760.0,304970.0,,,,,,,,,,
1996.03.06,851.06,6.66,-0.78%,19498.0,323904.0,,,,,,,,,,
1996.03.05,857.72,2.62,+0.31%,16851.0,293620.0,,,,,,,,,,
1996.03.04,855.1,1.41,-0.16%,17248.0,280368.0,,,,,,,,,,
1996.03.02,856.51,3.68,+0.43%,13696.0,207540.0,,,,,,,,,,
1996.02.29,852.83,2.38,-0.28%,19064.0,323044.0,,,,,,,,,,
1996.02.28,855.21,4.66,-0.54%,19509.0,313299.0,,,,,,,,,,
1996.02.27,859.87,0.82,+0.10%,20520.0,338797.0,,,,,,,,,,
1996.02.26,859.05,9.56,-1.10%,26581.0,455618.0,,,,,,,,,,
1996.02.24,868.61,7.94,-0.91%,14039.0,239890.0,,,,,,,,,,
1996.02.23,876.55,5.05,-0.57%,22564.0,407092.0,,,,,,,,,,
1996.02.22,881.6,1.63,-0.18%,22917.0,403270.0,,,,,,,,,,
1996.02.21,883.23,6.11,-0.69%,23476.0,386550.0,,,,,,,,,,
1996.02.17,889.34,11.31,+1.29%,19088.0,301981.0,,,,,,,,,,
1996.02.16,878.03,8.68,+1.00%,32737.0,496092.0,,,,,,,,,,
1996.02.15,869.35,0.63,-0.07%,30684.0,487335.0,,,,,,,,,,
1996.02.14,869.98,11.8,+1.38%,23171.0,436060.0,,,,,,,,,,
1996.02.13,858.18,6.94,-0.80%,21112.0,385339.0,,,,,,,,,,
1996.02.12,865.12,10.09,-1.15%,21506.0,392245.0,,,,,,,,,,
1996.02.10,875.21,6.67,-0.76%,15798.0,288543.0,,,,,,,,,,
1996.02.09,881.88,7.13,-0.80%,28059.0,504719.0,,,,,,,,,,
1996.02.08,889.01,5.24,+0.59%,31674.0,533692.0,,,,,,,,,,
1996.02.07,883.77,2.56,+0.29%,24129.0,414270.0,,,,,,,,,,
1996.02.06,881.21,9.47,-1.06%,30185.0,505201.0,,,,,,,,,,
1996.02.05,890.68,6.05,+0.68%,27581.0,477704.0,,,,,,,,,,
1996.02.03,884.63,3.15,+0.36%,18014.0,365561.0,,,,,,,,,,
1996.02.02,881.48,3.65,-0.41%,33760.0,639438.0,,,,,,,,,,
1996.02.01,885.13,6.31,+0.72%,40107.0,779606.0,,,,,,,,,,
1996.01.31,878.82,3.37,+0.38%,28363.0,536608.0,,,,,,,,,,
1996.01.30,875.45,2.3,+0.26%,29868.0,518413.0,,,,,,,,,,
1996.01.29,873.15,8.38,+0.97%,32074.0,531219.0,,,,,,,,,,
1996.01.27,864.77,2.61,-0.30%,15424.0,243573.0,,,,,,,,,,
1996.01.26,867.38,0.79,-0.09%,28867.0,437621.0,,,,,,,,,,
1996.01.25,868.17,2.62,+0.30%,25951.0,429575.0,,,,,,,,,,
1996.01.24,865.55,14.72,+1.73%,23407.0,383017.0,,,,,,,,,,
1996.01.23,850.83,8.03,+0.95%,22323.0,346422.0,,,,,,,,,,
1996.01.22,842.8,0.08,+0.01%,18611.0,295192.0,,,,,,,,,,
1996.01.20,842.72,5.35,-0.63%,12463.0,198628.0,,,,,,,,,,
1996.01.19,848.07,1.07,-0.13%,19970.0,319061.0,,,,,,,,,,
1996.01.18,849.14,7.92,-0.92%,18075.0,309778.0,,,,,,,,,,
1996.01.17,857.06,11.21,-1.29%,19453.0,319923.0,,,,,,,,,,
1996.01.16,868.27,2.81,+0.32%,20249.0,348687.0,,,,,,,,,,
1996.01.15,865.46,9.0,-1.03%,20400.0,351026.0,,,,,,,,,,
1996.01.13,874.46,4.18,-0.48%,15338.0,280646.0,,,,,,,,,,
1996.01.12,878.64,5.32,-0.60%,23187.0,425328.0,,,,,,,,,,
1996.01.11,883.96,1.81,-0.20%,28633.0,516035.0,,,,,,,,,,
1996.01.10,885.77,3.78,+0.43%,24671.0,481853.0,,,,,,,,,,
1996.01.09,881.99,15.18,+1.75%,23113.0,398586.0,,,,,,,,,,
1996.01.08,866.81,8.45,+0.98%,22035.0,361553.0,,,,,,,,,,
1996.01.06,858.36,1.74,+0.20%,12743.0,224323.0,,,,,,,,,,
1996.01.05,856.62,3.35,-0.39%,18781.0,334469.0,,,,,,,,,,
1996.01.04,859.97,28.88,-3.25%,18279.0,392340.0,,,,,,,,,,
1996.01.03,888.85,5.91,+0.67%,9485.0,206554.0,,,,,,,,,,
1995.12.27,882.94,6.57,+0.75%,25154.0,498303.0,,,,,,,,,,
1995.12.26,876.37,16.74,-1.87%,23069.0,421035.0,,,,,,,,,,
1995.12.23,893.11,1.56,-0.17%,12879.0,285005.0,,,,,,,,,,
1995.12.22,894.67,5.19,-0.58%,20733.0,456543.0,,,,,,,,,,
1995.12.21,899.86,7.82,+0.88%,23426.0,479282.0,,,,,,,,,,
1995.12.20,892.04,1.25,+0.14%,20983.0,413406.0,,,,,,,,,,
1995.12.19,890.79,23.61,+2.72%,20866.0,397218.0,,,,,,,,,,
1995.12.18,867.18,17.21,-1.95%,17419.0,304793.0,,,,,,,,,,
1995.12.16,884.39,15.16,-1.69%,13302.0,233972.0,,,,,,,,,,
1995.12.15,899.55,9.12,-1.00%,16923.0,365860.0,,,,,,,,,,
1995.12.14,908.67,20.79,-2.24%,17558.0,360400.0,,,,,,,,,,
1995.12.13,929.46,13.76,-1.46%,18741.0,476527.0,,,,,,,,,,
1995.12.12,943.22,4.53,-0.48%,15371.0,345803.0,,,,,,,,,,
1995.12.11,947.75,15.12,-1.57%,19764.0,517928.0,,,,,,,,,,
1995.12.09,962.87,4.25,+0.44%,13812.0,347920.0,,,,,,,,,,
1995.12.08,958.62,1.95,-0.20%,19389.0,471825.0,,,,,,,,,,
1995.12.07,960.57,5.96,+0.62%,21793.0,555597.0,,,,,,,,,,
1995.12.06,954.61,7.63,+0.81%,21436.0,425042.0,,,,,,,,,,
1995.12.05,946.98,12.03,+1.29%,17153.0,330964.0,,,,,,,,,,
1995.12.04,934.95,3.72,+0.40%,12090.0,213300.0,,,,,,,,,,
1995.12.02,931.23,7.77,-0.83%,11861.0,227834.0,,,,,,,,,,
1995.12.01,939.0,8.08,+0.87%,14407.0,274479.0,,,,,,,,,,
1995.11.30,930.92,17.39,-1.83%,20221.0,382965.0,,,,,,,,,,
1995.11.29,948.31,4.58,-0.48%,17226.0,309440.0,,,,,,,,,,
1995.11.28,952.89,3.66,+0.39%,23928.0,428500.0,,,,,,,,,,
1995.11.27,949.23,6.73,+0.71%,21487.0,400418.0,,,,,,,,,,
1995.11.25,942.5,2.35,-0.25%,14364.0,278971.0,,,,,,,,,,
1995.11.24,944.85,12.27,+1.32%,21198.0,412367.0,,,,,,,,,,
1995.11.23,932.58,11.55,+1.25%,16517.0,302921.0,,,,,,,,,,
1995.11.22,921.03,3.06,+0.33%,16163.0,288224.0,,,,,,,,,,
1995.11.21,917.97,13.67,-1.47%,15902.0,293080.0,,,,,,,,,,
1995.11.20,931.64,14.71,-1.55%,14230.0,254848.0,,,,,,,,,,
1995.11.18,946.35,6.02,-0.63%,13225.0,286819.0,,,,,,,,,,
1995.11.17,952.37,18.42,+1.97%,20097.0,385501.0,,,,,,,,,,
1995.11.16,933.95,3.09,-0.33%,20073.0,422771.0,,,,,,,,,,
1995.11.15,937.04,11.3,-1.19%,25093.0,457006.0,,,,,,,,,,
1995.11.14,948.34,5.7,-0.60%,17055.0,351499.0,,,,,,,,,,
1995.11.13,954.04,22.21,-2.28%,17256.0,318463.0,,,,,,,,,,
1995.11.11,976.25,10.3,+1.07%,15249.0,306716.0,,,,,,,,,,
1995.11.10,965.95,4.96,-0.51%,19495.0,486806.0,,,,,,,,,,
1995.11.09,970.91,9.93,-1.01%,22986.0,561643.0,,,,,,,,,,
1995.11.08,980.84,6.88,-0.70%,24237.0,560253.0,,,,,,,,,,
1995.11.07,987.72,5.05,-0.51%,23261.0,500456.0,,,,,,,,,,
1995.11.06,992.77,2.8,+0.28%,23489.0,508804.0,,,,,,,,,,
1995.11.04,989.97,0.23,+0.02%,16447.0,348485.0,,,,,,,,,,
1995.11.03,989.74,4.94,-0.50%,20364.0,370450.0,,,,,,,,,,
1995.11.02,994.68,2.84,-0.28%,21977.0,449353.0,,,,,,,,,,
1995.11.01,997.52,7.26,+0.73%,21237.0,430013.0,,,,,,,,,,
1995.10.31,990.26,7.39,+0.75%,20950.0,420928.0,,,,,,,,,,
1995.10.30,982.87,9.18,-0.93%,16076.0,314473.0,,,,,,,,,,
1995.10.28,992.05,9.32,-0.93%,13896.0,310198.0,,,,,,,,,,
1995.10.27,1001.37,0.22,+0.02%,29274.0,631654.0,,,,,,,,,,
1995.10.26,1001.15,3.27,+0.33%,26671.0,636624.0,,,,,,,,,,
1995.10.25,997.88,5.12,+0.52%,30263.0,801142.0,,,,,,,,,,
1995.10.24,992.76,16.37,+1.68%,22657.0,454749.0,,,,,,,,,,
1995.10.23,976.39,23.11,-2.31%,25055.0,493500.0,,,,,,,,,,
1995.10.21,999.5,4.61,+0.46%,15472.0,327286.0,,,,,,,,,,
1995.10.20,994.89,5.33,-0.53%,22078.0,449425.0,,,,,,,,,,
1995.10.19,1000.22,6.48,-0.64%,25381.0,554376.0,,,,,,,,,,
1995.10.18,1006.7,0.92,+0.09%,27422.0,635593.0,,,,,,,,,,
1995.10.17,1005.78,1.7,-0.17%,25919.0,532188.0,,,,,,,,,,
1995.10.16,1007.48,9.29,-0.91%,26379.0,498191.0,,,,,,,,,,
1995.10.14,1016.77,2.47,+0.24%,21592.0,411786.0,,,,,,,,,,
1995.10.13,1014.3,2.36,-0.23%,34334.0,656348.0,,,,,,,,,,
1995.10.12,1016.66,5.66,+0.56%,39154.0,798556.0,,,,,,,,,,
1995.10.11,1011.0,6.84,+0.68%,34441.0,727660.0,,,,,,,,,,
1995.10.10,1004.16,4.13,-0.41%,30106.0,627197.0,,,,,,,,,,
1995.10.09,1008.29,4.89,+0.49%,36433.0,786919.0,,,,,,,,,,
1995.10.07,1003.4,1.33,+0.13%,23009.0,529682.0,,,,,,,,,,
1995.10.06,1002.07,13.02,+1.32%,35630.0,817426.0,,,,,,,,,,
1995.10.05,989.05,6.16,+0.63%,27517.0,594271.0,,,,,,,,,,
1995.10.04,982.89,7.1,+0.73%,21273.0,509091.0,,,,,,,,,,
1995.10.02,975.79,6.86,-0.70%,18868.0,402278.0,,,,,,,,,,
1995.09.30,982.65,4.45,-0.45%,18362.0,381362.0,,,,,,,,,,
1995.09.29,987.1,1.22,+0.12%,30287.0,631510.0,,,,,,,,,,
1995.09.28,985.88,5.1,+0.52%,31450.0,753040.0,,,,,,,,,,
1995.09.27,980.78,3.04,-0.31%,23255.0,520665.0,,,,,,,,,,
1995.09.26,983.82,1.38,-0.14%,23640.0,499726.0,,,,,,,,,,
1995.09.25,985.2,6.13,-0.62%,26265.0,609413.0,,,,,,,,,,
1995.09.23,991.33,6.4,-0.64%,21205.0,438425.0,,,,,,,,,,
1995.09.22,997.73,14.56,-1.44%,39142.0,818978.0,,,,,,,,,,
1995.09.21,1012.29,2.82,+0.28%,56233.0,1180286.0,,,,,,,,,,
1995.09.20,1009.47,16.9,+1.70%,44621.0,920466.0,,,,,,,,,,
1995.09.19,992.57,7.64,-0.76%,61879.0,1221071.0,,,,,,,,,,
1995.09.18,1000.21,4.64,+0.47%,57153.0,983807.0,,,,,,,,,,
1995.09.16,995.57,9.93,+1.01%,42644.0,709729.0,,,,,,,,,,
1995.09.15,985.64,19.92,+2.06%,51866.0,870802.0,,,,,,,,,,
1995.09.14,965.72,2.6,-0.27%,67352.0,1013041.0,,,,,,,,,,
1995.09.13,968.32,16.04,+1.68%,54423.0,868013.0,,,,,,,,,,
1995.09.12,952.28,1.3,+0.14%,36835.0,626156.0,,,,,,,,,,
1995.09.11,950.98,2.83,-0.30%,29074.0,505215.0,,,,,,,,,,
1995.09.07,953.81,9.29,+0.98%,40810.0,651530.0,,,,,,,,,,
1995.09.06,944.52,15.56,+1.67%,32196.0,554323.0,,,,,,,,,,
1995.09.05,928.96,6.47,+0.70%,25428.0,444270.0,,,,,,,,,,
1995.09.04,922.49,3.67,+0.40%,19334.0,342294.0,,,,,,,,,,
1995.09.02,918.82,7.46,+0.82%,14205.0,316583.0,,,,,,,,,,
1995.09.01,911.36,2.7,-0.30%,18003.0,315877.0,,,,,,,,,,
1995.08.31,914.06,0.65,-0.07%,22965.0,408154.0,,,,,,,,,,
1995.08.30,914.71,1.75,-0.19%,19717.0,325959.0,,,,,,,,,,
1995.08.29,916.46,5.98,-0.65%,24708.0,383916.0,,,,,,,,,,
1995.08.28,922.44,0.75,+0.08%,25612.0,432343.0,,,,,,,,,,
1995.08.26,921.69,0.59,+0.06%,18052.0,282660.0,,,,,,,,,,
1995.08.25,921.1,6.72,-0.72%,30296.0,491169.0,,,,,,,,,,
1995.08.24,927.82,2.01,+0.22%,42395.0,608135.0,,,,,,,,,,
1995.08.23,925.81,8.02,+0.87%,39787.0,601572.0,,,,,,,,,,
1995.08.22,917.79,4.48,+0.49%,35348.0,511436.0,,,,,,,,,,
1995.08.21,913.31,1.43,+0.16%,44569.0,620334.0,,,,,,,,,,
1995.08.19,911.88,4.98,+0.55%,33480.0,456905.0,,,,,,,,,,
1995.08.18,906.9,4.08,+0.45%,29932.0,439829.0,,,,,,,,,,
1995.08.17,902.82,1.62,-0.18%,49698.0,717069.0,,,,,,,,,,
1995.08.16,904.44,4.25,-0.47%,28862.0,429436.0,,,,,,,,,,
1995.08.14,908.69,1.34,-0.15%,33059.0,502916.0,,,,,,,,,,
1995.08.12,910.03,4.2,-0.46%,34925.0,516131.0,,,,,,,,,,
1995.08.11,914.23,1.78,-0.19%,48912.0,743282.0,,,,,,,,,,
1995.08.10,916.01,8.4,-0.91%,39687.0,629326.0,,,,,,,,,,
1995.08.09,924.41,22.54,+2.50%,29998.0,502222.0,,,,,,,,,,
1995.08.08,901.87,5.97,-0.66%,26364.0,444681.0,,,,,,,,,,
1995.08.07,907.84,6.32,-0.69%,24407.0,391702.0,,,,,,,,,,
1995.08.05,914.16,3.31,-0.36%,19939.0,326370.0,,,,,,,,,,
1995.08.04,917.47,5.48,-0.59%,25077.0,445147.0,,,,,,,,,,
1995.08.03,922.95,12.75,-1.36%,24058.0,423797.0,,,,,,,,,,
1995.08.02,935.7,8.9,-0.94%,30985.0,620064.0,,,,,,,,,,
1995.08.01,944.6,11.03,+1.18%,25836.0,434740.0,,,,,,,,,,
1995.07.31,933.57,4.93,+0.53%,21484.0,413727.0,,,,,,,,,,
1995.07.29,928.64,4.18,-0.45%,17784.0,368508.0,,,,,,,,,,
1995.07.28,932.82,7.93,-0.84%,27568.0,485432.0,,,,,,,,,,
1995.07.27,940.75,5.24,-0.55%,31836.0,587121.0,,,,,,,,,,
1995.07.26,945.99,7.54,-0.79%,36659.0,638264.0,,,,,,,,,,
1995.07.25,953.53,11.83,-1.23%,39705.0,719851.0,,,,,,,,,,
1995.07.24,965.36,2.11,+0.22%,48280.0,853019.0,,,,,,,,,,
1995.07.22,963.25,1.31,-0.14%,30205.0,562131.0,,,,,,,,,,
1995.07.21,964.56,3.15,+0.33%,60236.0,1018910.0,,,,,,,,,,
1995.07.20,961.41,11.3,+1.19%,53559.0,880932.0,,,,,,,,,,
1995.07.19,950.11,10.9,-1.13%,51297.0,806464.0,,,,,,,,,,
1995.07.18,961.01,5.47,-0.57%,62423.0,933632.0,,,,,,,,,,
1995.07.15,966.48,5.54,-0.57%,44658.0,658416.0,,,,,,,,,,
1995.07.14,972.02,5.27,-0.54%,85171.0,1189915.0,,,,,,,,,,
1995.07.13,977.29,15.07,+1.57%,70797.0,1206654.0,,,,,,,,,,
1995.07.12,962.22,2.23,+0.23%,48433.0,831828.0,,,,,,,,,,
1995.07.11,959.99,1.85,-0.19%,66187.0,1134592.0,,,,,,,,,,
1995.07.10,961.84,14.86,+1.57%,63389.0,1056568.0,,,,,,,,,,
1995.07.08,946.98,4.59,+0.49%,41506.0,712429.0,,,,,,,,,,
1995.07.07,942.39,27.44,+3.00%,55076.0,962937.0,,,,,,,,,,
1995.07.06,914.95,9.97,+1.10%,48266.0,808682.0,,,,,,,,,,
1995.07.05,904.98,2.7,-0.30%,37332.0,635261.0,,,,,,,,,,
1995.07.04,907.68,6.42,-0.70%,35246.0,584488.0,,,,,,,,,,
1995.07.03,914.1,4.51,+0.50%,37023.0,735931.0,,,,,,,,,,
1995.07.01,909.59,15.18,+1.70%,31099.0,703500.0,,,,,,,,,,
1995.06.30,894.41,10.51,+1.19%,25262.0,448387.0,,,,,,,,,,
1995.06.29,883.9,11.22,+1.29%,18662.0,331572.0,,,,,,,,,,
1995.06.28,872.68,3.91,+0.45%,19138.0,384294.0,,,,,,,,,,
1995.06.26,868.77,3.69,-0.42%,21520.0,403494.0,,,,,,,,,,
1995.06.24,872.46,0.5,+0.06%,13813.0,249082.0,,,,,,,,,,
1995.06.23,871.96,0.78,+0.09%,17978.0,319818.0,,,,,,,,,,
1995.06.22,871.18,7.64,-0.87%,18384.0,320037.0,,,,,,,,,,
1995.06.21,878.82,5.53,-0.63%,19343.0,325300.0,,,,,,,,,,
1995.06.20,884.35,1.96,-0.22%,20841.0,357660.0,,,,,,,,,,
1995.06.19,886.31,5.64,+0.64%,20991.0,360154.0,,,,,,,,,,
1995.06.17,880.67,1.43,+0.16%,14825.0,249009.0,,,,,,,,,,
1995.06.16,879.24,1.67,-0.19%,18816.0,310876.0,,,,,,,,,,
1995.06.15,880.91,5.65,-0.64%,20310.0,332808.0,,,,,,,,,,
1995.06.14,886.56,0.76,-0.09%,19556.0,337337.0,,,,,,,,,,
1995.06.13,887.32,2.92,+0.33%,17932.0,309421.0,,,,,,,,,,
1995.06.12,884.4,1.91,-0.22%,15940.0,270387.0,,,,,,,,,,
1995.06.10,886.31,0.52,-0.06%,11963.0,214373.0,,,,,,,,,,
1995.06.09,886.83,3.85,-0.43%,19131.0,345662.0,,,,,,,,,,
1995.06.08,890.68,8.68,-0.97%,19350.0,375703.0,,,,,,,,,,
1995.06.07,899.36,0.32,+0.04%,20695.0,384932.0,,,,,,,,,,
1995.06.05,899.04,8.96,+1.01%,21867.0,398584.0,,,,,,,,,,
1995.06.03,890.08,4.16,-0.47%,15024.0,237716.0,,,,,,,,,,
1995.06.02,894.24,2.81,+0.32%,22859.0,384328.0,,,,,,,,,,
1995.06.01,891.43,8.93,+1.01%,25558.0,402453.0,,,,,,,,,,
1995.05.31,882.5,0.7,+0.08%,25589.0,387974.0,,,,,,,,,,
1995.05.30,881.8,5.7,-0.64%,31297.0,439946.0,,,,,,,,,,
1995.05.29,887.5,40.41,+4.77%,30182.0,447779.0,,,,,,,,,,
1995.05.27,847.09,3.67,-0.43%,9333.0,143738.0,,,,,,,,,,
1995.05.26,850.76,11.42,-1.32%,17438.0,259135.0,,,,,,,,,,
1995.05.25,862.18,13.55,+1.60%,19776.0,293781.0,,,,,,,,,,
1995.05.24,848.63,8.26,-0.96%,15894.0,249356.0,,,,,,,,,,
1995.05.23,856.89,7.24,-0.84%,16551.0,247197.0,,,,,,,,,,
1995.05.22,864.13,11.55,-1.32%,11841.0,179966.0,,,,,,,,,,
1995.05.20,875.68,0.33,-0.04%,9714.0,146976.0,,,,,,,,,,
1995.05.19,876.01,4.39,-0.50%,16372.0,252834.0,,,,,,,,,,
1995.05.18,880.4,5.8,-0.65%,17311.0,270795.0,,,,,,,,,,
1995.05.17,886.2,0.87,+0.10%,20734.0,316817.0,,,,,,,,,,
1995.05.16,885.33,1.78,-0.20%,18832.0,284954.0,,,,,,,,,,
