,종가_DJI@DJI,전일비_DJI@DJI,gvol_DJI@DJI,고가_DJI@DJI,저가_DJI@DJI,시가_DJI@DJI,rate_DJI@DJI,symb_DJI@DJI,종가_NII@NI225,전일비_NII@NI225,gvol_NII@NI225,고가_NII@NI225,저가_NII@NI225,시가_NII@NI225,rate_NII@NI225,symb_NII@NI225,종가_LNS@FTSE100,전일비_LNS@FTSE100,gvol_LNS@FTSE100,고가_LNS@FTSE100,저가_LNS@FTSE100,시가_LNS@FTSE100,rate_LNS@FTSE100,symb_LNS@FTSE100,종가_NAS@IXIC,전일비_NAS@IXIC,gvol_NAS@IXIC,고가_NAS@IXIC,저가_NAS@IXIC,시가_NAS@IXIC,rate_NAS@IXIC,symb_NAS@IXIC,종가_SHS@000001,전일비_SHS@000001,gvol_SHS@000001,고가_SHS@000001,저가_SHS@000001,시가_SHS@000001,rate_SHS@000001,symb_SHS@000001,종가_PAS@CAC40,전일비_PAS@CAC40,gvol_PAS@CAC40,고가_PAS@CAC40,저가_PAS@CAC40,시가_PAS@CAC40,rate_PAS@CAC40,symb_PAS@CAC40,종가_SPI@SPX,전일비_SPI@SPX,gvol_SPI@SPX,고가_SPI@SPX,저가_SPI@SPX,시가_SPI@SPX,rate_SPI@SPX,symb_SPI@SPX,종가_HSI@HSI,전일비_HSI@HSI,gvol_HSI@HSI,고가_HSI@HSI,저가_HSI@HSI,시가_HSI@HSI,rate_HSI@HSI,symb_HSI@HSI,종가_XTR@DAX30,전일비_XTR@DAX30,gvol_XTR@DAX30,고가_XTR@DAX30,저가_XTR@DAX30,시가_XTR@DAX30,rate_XTR@DAX30,symb_XTR@DAX30
20021126,8676.42,-172.98,154360000.0,8845.01,8634.53,8844.12,-1.95,DJI@DJI,8823.99,-120.45,520100000.0,8983.24,8749.88,8943.57,-1.35,NII@NI225,4071.0,-51.2,0.0,4142.1,4058.3,4122.2,-1.24,LNS@FTSE100,1444.43,-37.47,192767001.0,1478.73,1441.12,1473.23,-2.52,NAS@IXIC,1371.17,-27.27,0.0,1408.79,1371.01,1398.44,-1.95,SHS@000001,3215.19,-80.49,0.0,3307.7,3200.13,3296.95,-2.44,PAS@CAC40,913.31,-19.56,1543600000.0,932.87,912.1,932.87,-2.09,SPI@SPX,9995.52,-105.25,0.0,10057.76,9976.45,10052.44,-1.04,HSI@HSI,3191.63,-107.61,0.0,3333.53,3183.3,3299.61,-3.26,XTR@DAX30
20021125,8849.4,44.56,157400000.0,8918.03,8717.63,8804.97,0.5,DJI@DJI,8944.44,171.88,656200000.0,8956.48,8751.62,8818.4,1.96,NII@NI225,4122.2,-53.0,0.0,4197.7,4108.0,4175.2,-1.26,LNS@FTSE100,1481.9,13.16,195240000.0,1486.94,1461.13,1470.64,0.89,NAS@IXIC,1398.44,2.94,0.0,1403.51,1383.09,1393.34,0.21,SHS@000001,3295.68,-10.1,0.0,3349.36,3277.97,3330.15,-0.3,PAS@CAC40,932.87,2.32,1574000000.0,937.15,923.31,930.55,0.24,SPI@SPX,10100.77,35.45,0.0,10118.87,10028.98,10031.33,0.35,HSI@HSI,3299.24,-21.64,0.0,3365.59,3278.59,3322.78,-0.65,XTR@DAX30
20021122,8804.84,-40.31,162680000.0,8944.16,8732.23,8842.41,-0.45,DJI@DJI,8772.56,104.5,682100000.0,8819.6,8715.94,8758.22,1.21,NII@NI225,4175.2,-14.8,0.0,4224.8,4162.8,4190.0,-0.35,LNS@FTSE100,1468.74,1.19,196016000.0,1475.35,1449.5,1453.05,0.08,NAS@IXIC,1395.5,4.87,0.0,1409.0,1375.54,1392.57,0.35,SHS@000001,3305.78,15.61,0.0,3314.83,3265.45,3298.35,0.47,PAS@CAC40,930.55,-3.21,1626800000.0,937.28,928.41,933.76,-0.34,SPI@SPX,10065.32,61.78,0.0,10128.69,10038.01,10112.51,0.61,HSI@HSI,3320.88,16.25,0.0,3337.34,3278.0,3302.68,0.49,XTR@DAX30
20021121,8845.15,222.14,241509990.0,8910.83,8619.58,8625.48,2.57,DJI@DJI,8668.06,208.44,733800000.0,8683.3,8530.93,8537.97,2.46,NII@NI225,4190.0,95.1,0.0,4194.8,4094.9,4094.9,2.32,LNS@FTSE100,1467.55,48.2,244173004.0,1468.72,1430.08,1431.13,3.39,NAS@IXIC,1390.63,-35.21,0.0,1421.23,1389.29,1421.23,-2.46,SHS@000001,3290.17,136.67,0.0,3290.8,3212.13,3233.03,4.33,PAS@CAC40,933.76,19.61,2415100000.0,935.13,914.15,914.15,2.14,SPI@SPX,10003.54,32.39,0.0,10081.02,9989.79,10081.02,0.32,HSI@HSI,3304.63,91.64,0.0,3304.83,3216.54,3216.54,2.85,XTR@DAX30
20021120,8623.01,148.23,151729997.0,8675.12,8402.72,8469.57,1.74,DJI@DJI,8459.62,94.36,687100000.0,8533.01,8355.41,8383.56,1.13,NII@NI225,4094.9,-1.6,0.0,4118.4,4069.3,4096.5,-0.03,LNS@FTSE100,1419.35,44.84,177136998.0,1419.64,1375.41,1375.69,3.26,NAS@IXIC,1425.84,-36.33,0.0,1459.21,1423.8,1459.21,-2.48,SHS@000001,3153.5,-23.73,0.0,3209.22,3124.43,3194.02,-0.74,PAS@CAC40,914.15,17.41,1517300000.0,915.01,894.93,896.74,1.94,SPI@SPX,9971.15,6.12,0.0,10011.53,9947.54,9952.45,0.06,HSI@HSI,3212.99,6.06,0.0,3224.78,3117.02,3210.22,0.18,XTR@DAX30
20021119,8474.78,-11.79,133740006.0,8566.45,8355.62,8484.93,-0.13,DJI@DJI,8365.26,19.25,650000000.0,8413.59,8246.53,8329.63,0.23,NII@NI225,4096.5,-19.5,0.0,4116.9,4070.7,4116.0,-0.47,LNS@FTSE100,1374.51,-19.18,162032998.0,1394.93,1367.76,1387.11,-1.37,NAS@IXIC,1462.17,10.88,0.0,1464.76,1441.73,1450.7,0.74,SHS@000001,3177.23,-31.24,0.0,3189.14,3154.32,3172.78,-0.97,PAS@CAC40,896.74,-3.62,1337400000.0,905.45,893.09,900.36,-0.4,SPI@SPX,9965.03,44.94,0.0,9996.89,9856.95,9882.39,0.45,HSI@HSI,3206.93,-11.43,0.0,3221.98,3144.78,3205.76,-0.35,XTR@DAX30
20021118,8486.57,-92.52,128259994.0,8671.41,8444.26,8579.74,-1.07,DJI@DJI,8346.01,-157.58,550100000.0,8479.78,8292.35,8477.66,-1.85,NII@NI225,4116.0,24.4,0.0,4164.7,4087.0,4091.6,0.59,LNS@FTSE100,1393.69,-17.45,176630003.0,1425.42,1393.66,1422.54,-1.23,NAS@IXIC,1451.29,-12.4,0.0,1468.33,1447.49,1463.72,-0.84,SHS@000001,3208.47,46.08,0.0,3233.61,3167.22,3168.97,1.45,PAS@CAC40,900.36,-9.47,1282600000.0,915.91,899.48,909.83,-1.04,SPI@SPX,9920.09,54.44,0.0,10006.07,9843.09,9994.29,0.55,HSI@HSI,3218.36,26.6,0.0,3262.08,3185.06,3195.97,0.83,XTR@DAX30
20021115,8579.09,36.96,140009997.0,8622.3,8421.1,8535.64,0.43,DJI@DJI,8503.59,200.2,525200000.0,8517.25,8399.68,8402.26,2.41,NII@NI225,4091.6,38.5,0.0,4117.4,4053.1,4053.1,0.94,LNS@FTSE100,1411.14,-0.38,170088998.0,1413.53,1386.14,1396.11,-0.02,NAS@IXIC,1463.69,2.89,0.0,1481.22,1451.39,1455.98,0.19,SHS@000001,3162.39,13.79,0.0,3199.19,3137.33,3181.67,0.43,PAS@CAC40,909.83,5.56,1400100000.0,910.21,895.35,904.27,0.61,SPI@SPX,9865.65,124.81,0.0,9885.98,9721.86,9721.86,1.28,HSI@HSI,3191.76,3.37,0.0,3232.07,3151.61,3195.99,0.1,XTR@DAX30
20021114,8542.13,143.64,148809997.0,8596.5,8396.27,8403.69,1.71,DJI@DJI,8303.39,-135.13,517100000.0,8501.36,8303.39,8428.59,-1.6,NII@NI225,4053.1,23.7,0.0,4064.0,3985.4,4029.4,0.58,LNS@FTSE100,1411.52,50.19,175621004.0,1411.63,1378.94,1378.94,3.68,NAS@IXIC,1460.8,-29.66,0.0,1489.14,1459.71,1488.91,-1.98,SHS@000001,3148.6,113.79,0.0,3152.04,2996.48,3023.07,3.74,PAS@CAC40,904.27,21.74,1519000000.0,904.27,882.53,882.53,2.46,SPI@SPX,9740.84,124.22,0.0,9806.08,9644.21,9644.21,1.29,HSI@HSI,3188.39,121.97,0.0,3191.67,3035.72,3063.3,3.97,XTR@DAX30
20021113,8398.49,12.49,146339994.0,8523.47,8237.65,8380.32,0.14,DJI@DJI,8438.52,-26.25,473800000.0,8505.93,8389.36,8505.93,-0.31,NII@NI225,4029.4,-55.6,0.0,4085.0,3986.9,4085.0,-1.36,LNS@FTSE100,1361.33,11.77,190137996.0,1371.74,1334.13,1342.22,0.87,NAS@IXIC,1490.46,4.55,0.0,1491.24,1461.26,1483.71,0.3,SHS@000001,3034.81,-29.83,0.0,3061.89,2979.43,3048.25,-0.97,PAS@CAC40,882.53,-0.42,1463400000.0,892.51,872.05,882.95,-0.04,SPI@SPX,9616.62,2.78,0.0,9645.88,9533.5,9645.88,0.02,HSI@HSI,3066.42,-49.46,0.0,3121.32,2987.85,3096.7,-1.58,XTR@DAX30
20021112,8386.0,27.05,137710003.0,8557.25,8286.13,8356.73,0.32,DJI@DJI,8464.77,4.4,498500000.0,8526.88,8380.46,8402.56,0.05,NII@NI225,4085.0,69.4,0.0,4085.0,4013.9,4015.6,1.72,LNS@FTSE100,1349.56,30.37,155965004.0,1367.97,1328.08,1328.08,2.3,NAS@IXIC,1485.91,-18.49,0.0,1517.72,1481.16,1504.58,-1.22,SHS@000001,3064.64,10.94,0.0,3093.12,3027.92,3042.84,0.35,PAS@CAC40,882.95,6.76,1377100000.0,894.3,876.19,876.19,0.77,SPI@SPX,9613.84,32.96,0.0,9650.09,9522.45,9530.46,0.34,HSI@HSI,3115.88,73.82,0.0,3129.66,3024.97,3040.14,2.42,XTR@DAX30
20021111,8358.95,-178.18,111299994.0,8541.09,8315.4,8535.81,-2.08,DJI@DJI,8460.37,-230.4,459800000.0,8619.74,8430.5,8619.74,-2.65,NII@NI225,4015.6,-19.0,0.0,4044.0,3961.0,4034.6,-0.47,LNS@FTSE100,1319.19,-40.09,126742003.0,1355.1,1319.07,1355.1,-2.94,NAS@IXIC,1504.4,-17.79,0.0,1526.13,1501.99,1519.6,-1.16,SHS@000001,3053.7,-4.48,0.0,3071.5,3002.65,3035.84,-0.14,PAS@CAC40,876.19,-18.55,1113000000.0,894.74,874.63,894.74,-2.07,SPI@SPX,9580.88,-189.8,0.0,9699.75,9527.83,9699.75,-1.94,HSI@HSI,3042.06,-37.04,0.0,3076.25,3005.43,3076.25,-1.2,XTR@DAX30
20021108,8537.13,-49.11,144649997.0,8688.96,8455.01,8585.75,-0.57,DJI@DJI,8690.77,-229.67,464800000.0,8824.46,8657.18,8824.46,-2.58,NII@NI225,4034.6,-46.7,0.0,4091.6,4026.2,4081.3,-1.14,LNS@FTSE100,1359.28,-17.43,160345996.0,1389.77,1354.28,1376.37,-1.26,NAS@IXIC,1522.19,-32.05,0.0,1573.1,1517.39,1570.0,-2.06,SHS@000001,3058.18,-53.54,0.0,3134.27,3043.1,3084.21,-1.72,PAS@CAC40,894.74,-7.91,1446500000.0,910.11,891.62,902.65,-0.87,SPI@SPX,9770.68,-73.7,0.0,9796.47,9708.19,9714.19,-0.74,HSI@HSI,3079.1,-76.56,0.0,3174.39,3072.81,3157.91,-2.42,XTR@DAX30
20021107,8586.24,-184.77,146689997.0,8766.08,8517.78,8766.08,-2.1,DJI@DJI,8920.44,-32.85,523900000.0,8955.7,8854.44,8911.67,-0.37,NII@NI225,4081.3,-22.4,0.0,4147.1,4073.4,4103.7,-0.54,LNS@FTSE100,1376.71,-42.28,175881996.0,1400.08,1371.47,1397.54,-2.97,NAS@IXIC,1554.24,1.68,0.0,1559.82,1546.27,1554.04,0.1,SHS@000001,3111.72,-101.14,0.0,3249.72,3104.17,3241.12,-3.14,PAS@CAC40,902.65,-21.11,1466900000.0,923.76,898.68,923.76,-2.28,SPI@SPX,9844.38,70.4,0.0,9880.13,9719.64,9758.66,0.72,HSI@HSI,3155.66,-143.18,0.0,3334.51,3130.44,3298.51,-4.34,XTR@DAX30
20021106,8771.01,92.74,162369997.0,8841.61,8561.48,8677.17,1.06,DJI@DJI,8953.29,15.73,523300000.0,9100.68,8914.09,8955.83,0.18,NII@NI225,4103.7,-42.4,0.0,4192.4,4101.0,4146.1,-1.02,LNS@FTSE100,1418.99,17.82,218942003.0,1419.04,1386.52,1408.22,1.27,NAS@IXIC,1552.56,-5.68,0.0,1559.23,1548.73,1558.91,-0.36,SHS@000001,3212.86,-34.53,0.0,3310.44,3194.08,3310.44,-1.06,PAS@CAC40,923.76,8.37,1674000000.0,925.66,905.0,915.39,0.91,SPI@SPX,9773.98,118.62,0.0,9822.07,9751.68,9788.31,1.22,HSI@HSI,3298.84,-52.48,0.0,3443.49,3280.9,3356.06,-1.56,XTR@DAX30
20021105,8678.27,106.67,135409997.0,8730.92,8497.6,8568.76,1.24,DJI@DJI,8937.56,251.84,528000000.0,8995.51,8790.57,8790.66,2.9,NII@NI225,4146.1,4.6,0.0,4146.1,4083.1,4141.5,0.11,LNS@FTSE100,1401.17,4.63,170478003.0,1401.37,1379.33,1386.87,0.33,NAS@IXIC,1558.24,26.4,0.0,1565.23,1532.29,1533.81,1.72,SHS@000001,3247.39,28.72,0.0,3264.07,3175.8,3197.56,0.89,PAS@CAC40,915.39,7.04,1354100000.0,915.83,904.91,908.35,0.77,SPI@SPX,9655.36,-65.47,0.0,9751.93,9606.68,9751.93,-0.67,HSI@HSI,3351.32,23.38,0.0,3395.53,3268.13,3318.17,0.7,XTR@DAX30
20021104,8571.6,53.96,164590003.0,8787.3,8510.08,8521.6,0.63,DJI@DJI,,,,,,,,,4141.5,144.5,0.0,4143.4,3997.0,3997.0,3.61,LNS@FTSE100,1396.54,35.84,237248000.0,1420.03,1388.68,1394.57,2.63,NAS@IXIC,1531.84,21.08,0.0,1532.23,1515.07,1516.22,1.39,SHS@000001,3218.67,109.16,0.0,3218.67,3159.48,3168.3,3.51,PAS@CAC40,908.35,7.39,1645900000.0,924.58,900.96,900.96,0.82,SPI@SPX,9720.83,313.15,0.0,9739.13,9565.79,9587.97,3.32,HSI@HSI,3327.94,162.78,0.0,3330.94,3167.49,3167.49,5.14,XTR@DAX30
20021101,8517.64,120.61,145040000.0,8569.24,8271.77,8395.64,1.43,DJI@DJI,8685.72,45.24,416400000.0,8698.19,8571.43,8651.67,0.52,NII@NI225,3997.0,-42.7,0.0,4039.7,3953.3,4039.7,-1.05,LNS@FTSE100,1360.7,30.95,184287001.0,1360.83,1313.72,1320.95,2.32,NAS@IXIC,1510.76,3.26,0.0,1511.1,1498.21,1507.38,0.21,SHS@000001,3109.51,-40.53,0.0,3132.24,3035.23,3125.2,-1.28,PAS@CAC40,900.96,15.2,1450400000.0,903.42,877.71,885.76,1.71,SPI@SPX,9407.68,-33.57,0.0,9495.15,9388.35,9467.89,-0.35,HSI@HSI,3165.16,12.31,0.0,3174.01,3056.22,3152.19,0.39,XTR@DAX30
20021031,8397.03,-30.38,164129997.0,8538.17,8293.17,8427.34,-0.36,DJI@DJI,8640.48,-116.11,483500000.0,8830.71,8576.7,8830.71,-1.33,NII@NI225,4039.7,37.0,0.0,4073.0,3978.7,4002.7,0.92,LNS@FTSE100,1329.75,3.02,176168000.0,1347.58,1323.09,1330.73,0.22,NAS@IXIC,1507.5,-2.21,0.0,1521.87,1506.0,1510.03,-0.14,SHS@000001,3150.04,65.82,0.0,3162.96,3056.66,3081.96,2.13,PAS@CAC40,885.76,-4.95,1641300000.0,898.83,879.75,890.71,-0.55,SPI@SPX,9441.25,-119.21,0.0,9625.72,9418.88,9609.16,-1.24,HSI@HSI,3152.85,39.26,0.0,3216.27,3086.62,3115.76,1.26,XTR@DAX30
20021030,8427.41,58.47,142230003.0,8502.32,8273.99,8363.95,0.69,DJI@DJI,8756.59,47.83,444300000.0,8842.78,8615.3,8631.41,0.55,NII@NI225,4002.7,66.8,0.0,4002.7,3934.6,3935.9,1.69,LNS@FTSE100,1326.73,26.19,167552998.0,1334.63,1300.55,1307.49,2.01,NAS@IXIC,1509.71,-1.17,0.0,1513.46,1498.45,1511.11,-0.07,SHS@000001,3084.22,119.11,0.0,3095.45,2968.75,3015.65,4.01,PAS@CAC40,890.71,8.56,1422300000.0,895.28,879.19,882.15,0.97,SPI@SPX,9560.46,-74.21,0.0,9652.15,9546.58,9605.64,-0.77,HSI@HSI,3113.59,91.58,0.0,3140.39,2999.6,3024.9,3.03,XTR@DAX30
20021029,8368.94,0.9,152969997.0,8456.19,8161.01,8367.28,0.01,DJI@DJI,8708.76,-48.75,390900000.0,8785.44,8678.25,8715.74,-0.56,NII@NI225,3935.9,-154.6,0.0,4090.5,3919.4,4090.5,-3.77,LNS@FTSE100,1300.54,-15.29,159840998.0,1318.93,1279.19,1313.14,-1.16,NAS@IXIC,1510.88,8.16,0.0,1511.77,1488.68,1501.38,0.54,SHS@000001,2965.11,-155.74,0.0,3129.35,2962.44,3091.9,-4.99,PAS@CAC40,882.15,-8.08,1529700000.0,890.64,867.91,890.23,-0.9,SPI@SPX,9634.67,-219.07,0.0,9812.15,9626.99,9799.87,-2.22,HSI@HSI,3022.01,-176.95,0.0,3188.72,3010.74,3188.72,-5.53,XTR@DAX30
20021028,8368.04,-75.95,138259994.0,8601.01,8281.34,8448.98,-0.89,DJI@DJI,8757.51,31.22,366300000.0,8757.51,8557.93,8680.06,0.36,NII@NI225,4090.5,39.4,0.0,4147.9,4051.1,4051.1,0.97,LNS@FTSE100,1315.83,-15.3,163618995.0,1346.21,1310.63,1345.72,-1.14,NAS@IXIC,1502.72,-17.59,0.0,1518.6,1500.01,1518.09,-1.15,SHS@000001,3120.85,63.97,0.0,3165.38,3106.77,3143.66,2.09,PAS@CAC40,890.23,-7.42,1382600000.0,907.44,886.15,897.65,-0.82,SPI@SPX,9853.74,131.2,0.0,9860.87,9730.0,9732.6,1.34,HSI@HSI,3198.96,96.95,0.0,3235.66,3105.29,3105.29,3.12,XTR@DAX30
20021025,8443.99,126.65,134040000.0,8474.92,8210.74,8317.48,1.52,DJI@DJI,8726.29,111.99,404200000.0,8758.75,8612.57,8612.57,1.3,NII@NI225,4051.1,-52.6,0.0,4103.7,4019.8,4103.7,-1.28,LNS@FTSE100,1331.13,32.42,147004006.0,1331.33,1297.17,1297.33,2.49,NAS@IXIC,1520.31,-16.21,0.0,1542.59,1517.42,1535.8,-1.05,SHS@000001,3056.88,-18.25,0.0,3087.8,3011.76,3026.23,-0.59,PAS@CAC40,897.65,15.15,1340400000.0,897.71,877.03,882.5,1.71,SPI@SPX,9722.54,-64.95,0.0,9728.56,9655.0,9715.67,-0.66,HSI@HSI,3102.01,12.0,0.0,3119.71,3018.74,3089.71,0.38,XTR@DAX30
20021024,8317.34,-176.93,170056998.0,8607.04,8253.6,8495.38,-2.08,DJI@DJI,8614.3,-100.22,448200000.0,8735.62,8549.48,8724.7,-1.15,NII@NI225,4103.7,96.8,0.0,4107.7,4006.9,4006.9,2.41,LNS@FTSE100,1298.71,-21.52,194406003.0,1330.99,1296.54,1325.08,-1.63,NAS@IXIC,1536.52,-12.45,0.0,1550.43,1535.9,1549.79,-0.8,SHS@000001,3075.13,82.9,0.0,3103.97,3015.87,3046.84,2.77,PAS@CAC40,882.5,-13.64,1700570000.0,902.94,879.0,896.14,-1.52,SPI@SPX,9787.49,-17.16,0.0,9803.3,9712.9,9774.78,-0.17,HSI@HSI,3090.01,74.59,0.0,3129.57,3020.05,3027.36,2.47,XTR@DAX30
20021023,8494.27,44.11,159390003.0,8546.57,8256.79,8448.56,0.52,DJI@DJI,8714.52,25.13,515600000.0,8758.67,8499.49,8623.87,0.29,NII@NI225,4006.9,-112.0,0.0,4166.6,4006.9,4118.9,-2.71,LNS@FTSE100,1320.23,27.43,159832000.0,1320.25,1279.46,1288.24,2.12,NAS@IXIC,1548.97,0.87,0.0,1550.09,1539.48,1549.77,0.05,SHS@000001,2992.23,-128.78,0.0,3164.64,2992.23,3147.19,-4.12,PAS@CAC40,896.14,5.98,1593900000.0,896.14,873.82,890.16,0.67,SPI@SPX,9804.65,255.71,0.0,9809.51,9545.66,9545.66,2.67,HSI@HSI,3015.42,-140.55,0.0,3232.98,2983.64,3164.58,-4.45,XTR@DAX30
20021022,8450.16,-88.08,154920000.0,8543.65,8303.33,8534.08,-1.03,DJI@DJI,8689.39,-289.02,444800000.0,8969.51,8689.39,8969.51,-3.22,NII@NI225,4118.9,-14.9,0.0,4184.6,4108.8,4133.8,-0.36,LNS@FTSE100,1292.8,-16.87,172334003.0,1307.6,1280.66,1285.54,-1.28,NAS@IXIC,1548.1,23.17,0.0,1553.87,1525.07,1525.08,1.51,SHS@000001,3121.01,-35.92,0.0,3228.35,3114.13,3162.64,-1.13,PAS@CAC40,890.16,-9.56,1549200000.0,899.72,882.4,899.72,-1.06,SPI@SPX,9548.94,-21.42,0.0,9656.9,9507.99,9633.51,-0.22,HSI@HSI,3155.97,-126.7,0.0,3299.01,3141.6,3269.8,-3.85,XTR@DAX30
20021021,8538.24,215.84,144700006.0,8580.13,8191.87,8320.74,2.59,DJI@DJI,8978.41,-107.72,360500000.0,9116.52,8948.33,9108.51,-1.19,NII@NI225,4133.8,3.3,0.0,4156.3,4086.5,4130.5,0.07,LNS@FTSE100,1309.67,21.81,157296998.0,1312.53,1267.76,1276.76,1.69,NAS@IXIC,1524.93,5.39,0.0,1525.26,1512.33,1519.21,0.35,SHS@000001,3156.93,-0.06,0.0,3175.62,3110.06,3140.43,0.0,PAS@CAC40,899.72,15.33,1447000000.0,900.69,873.06,884.39,1.73,SPI@SPX,9570.36,-42.71,0.0,9641.08,9549.09,9593.65,-0.44,HSI@HSI,3282.67,119.0,0.0,3282.67,3096.12,3151.94,3.76,XTR@DAX30
20021018,8322.4,47.36,142310003.0,8383.16,8115.72,8287.72,0.57,DJI@DJI,9086.13,126.25,475200000.0,9134.8,9055.93,9055.93,1.41,NII@NI225,4130.5,-40.2,0.0,4197.5,4075.4,4170.7,-0.96,LNS@FTSE100,1287.86,15.57,166597004.0,1288.08,1253.44,1270.13,1.22,NAS@IXIC,1519.54,6.44,0.0,1523.83,1500.54,1511.18,0.42,SHS@000001,3156.99,-26.09,0.0,3236.15,3087.55,3235.28,-0.81,PAS@CAC40,884.39,5.19,1423100000.0,886.68,866.58,879.2,0.59,SPI@SPX,9613.07,36.92,0.0,9744.64,9603.73,9741.05,0.38,HSI@HSI,3163.67,-8.79,0.0,3226.25,3083.46,3172.34,-0.27,XTR@DAX30
20021017,8275.04,239.01,178039002.0,8395.99,8038.31,8038.31,2.97,DJI@DJI,8959.88,75.01,361500000.0,9038.43,8894.13,8894.13,0.84,NII@NI225,4170.7,113.0,0.0,4189.0,4057.7,4057.7,2.78,LNS@FTSE100,1272.29,39.87,182273996.0,1283.21,1263.46,1272.26,3.23,NAS@IXIC,1513.1,-24.29,0.0,1538.79,1511.4,1537.97,-1.57,SHS@000001,3183.08,115.38,0.0,3208.08,3116.68,3117.21,3.76,PAS@CAC40,879.2,19.18,1780390000.0,885.35,860.02,860.02,2.23,SPI@SPX,9576.15,117.01,0.0,9598.49,9465.61,9465.61,1.23,HSI@HSI,3172.46,163.53,0.0,3187.27,3018.09,3021.74,5.43,XTR@DAX30
20021016,8036.03,-219.65,158499994.0,8232.1,7958.34,8232.1,-2.66,DJI@DJI,8884.87,48.14,485800000.0,8974.79,8826.42,8934.07,0.55,NII@NI225,4057.7,-72.6,0.0,4179.6,4031.6,4130.3,-1.75,LNS@FTSE100,1232.42,-50.02,158521996.0,1253.61,1229.06,1239.54,-3.9,NAS@IXIC,1537.39,12.66,0.0,1548.53,1524.91,1524.91,0.83,SHS@000001,3067.7,-18.33,0.0,3180.29,3028.03,3036.85,-0.59,PAS@CAC40,860.02,-21.25,1585000000.0,881.27,856.28,881.27,-2.41,SPI@SPX,9459.14,122.75,0.0,9515.07,9416.82,9515.07,1.31,HSI@HSI,3008.93,-39.34,0.0,3106.29,2966.44,3038.18,-1.29,XTR@DAX30
20021015,8255.68,378.28,195600000.0,8304.58,7883.23,7883.23,4.8,DJI@DJI,8836.73,307.12,466600000.0,8871.44,8641.66,8641.66,3.6,NII@NI225,4130.3,198.7,0.0,4130.3,3931.6,3931.6,5.05,LNS@FTSE100,1282.44,61.91,200963993.0,1282.74,1259.87,1259.87,5.07,NAS@IXIC,1524.73,-6.95,0.0,1534.58,1522.1,1531.58,-0.45,SHS@000001,3086.03,200.76,0.0,3092.42,2923.66,2928.59,6.95,PAS@CAC40,881.27,39.83,1956000000.0,881.27,841.44,841.44,4.73,SPI@SPX,9336.39,370.66,0.0,9348.68,9131.41,9153.25,4.13,HSI@HSI,3048.27,198.16,0.0,3048.27,2856.58,2856.58,6.95,XTR@DAX30
20021014,7877.4,27.11,120030003.0,7948.91,7725.23,7848.21,0.34,DJI@DJI,,,,,,,,,3931.6,-21.8,0.0,3992.6,3908.1,3953.4,-0.55,LNS@FTSE100,1220.53,10.06,120424000.0,1221.6,1193.42,1198.5,0.83,NAS@IXIC,1531.68,7.63,0.0,1532.63,1509.14,1522.87,0.5,SHS@000001,2885.27,-17.0,0.0,2949.96,2849.73,2876.48,-0.58,PAS@CAC40,841.44,6.12,1200300000.0,844.39,828.37,835.32,0.73,SPI@SPX,,,,,,,,,2850.11,-80.63,0.0,2928.63,2793.93,2928.63,-2.75,XTR@DAX30
20021011,7850.29,316.34,185413005.0,7919.57,7540.74,7540.74,4.19,DJI@DJI,8529.61,89.99,564800000.0,8611.4,8483.49,8512.57,1.07,NII@NI225,3953.4,176.1,0.0,3953.4,3777.3,3777.3,4.66,LNS@FTSE100,1210.47,47.1,191538995.0,1220.12,1179.9,1179.9,4.04,NAS@IXIC,1524.05,-6.36,0.0,1536.87,1521.91,1532.14,-0.41,SHS@000001,2902.27,143.74,0.0,2902.27,2778.61,2789.27,5.21,PAS@CAC40,835.32,31.4,1854130000.0,843.27,803.92,803.92,3.9,SPI@SPX,8965.73,107.04,0.0,8990.76,8863.46,8956.33,1.2,HSI@HSI,2930.74,197.55,0.0,2930.74,2714.41,2731.84,7.22,XTR@DAX30
20021010,7533.95,247.68,209023002.0,7588.25,7181.47,7286.34,3.39,DJI@DJI,8439.62,-99.72,619900000.0,8487.59,8197.22,8468.03,-1.17,NII@NI225,3777.3,34.9,0.0,3780.4,3663.4,3742.4,0.93,LNS@FTSE100,1163.37,49.26,183793996.0,1165.83,1108.49,1116.76,4.42,NAS@IXIC,1530.41,-4.96,0.0,1542.56,1528.35,1532.18,-0.32,SHS@000001,2758.53,102.08,0.0,2764.17,2612.03,2612.05,3.84,PAS@CAC40,803.92,27.16,2090230000.0,806.51,768.63,776.76,3.49,SPI@SPX,8858.69,-118.66,0.0,8863.46,8772.48,8808.35,-1.32,HSI@HSI,2733.19,135.31,0.0,2733.19,2548.4,2593.26,5.2,XTR@DAX30
